id,location_srs,location_x,location_y,operator,elevation,slope,aspect,actively_saved,actively_saved_on_year,actively_saved_on_month,actively_saved_on_day,plot_file,land_use,number_of_trees,agroforestry_types,tree_covers,vhr_imagery_available,year_of_imagery,other_tree_cover,confidence_level,confidence_range,percent_confidence,Department
89814,EPSG:4326,-75.45,2.85,luke_odera,,822,15.26228,TRUE,2018,4,4,Huila.csv,cropland,3,agrisilvicultural,4,TRUE,2015,1,high,7,13,Huila
89473,EPSG:4326,-75.45,2.9,luke_odera,,589,2.48615,TRUE,2018,4,4,Huila.csv,cropland,2,boundary_planting,3,TRUE,2015,1,high,8,14,Huila
89132,EPSG:4326,-75.45,2.95,luke_odera,,871,4.74701,TRUE,2018,4,4,Huila.csv,otherland,7,none,1,TRUE,2015,7,high,7,13,Huila
88791,EPSG:4326,-75.45,3,luke_odera,,901,31.72543,TRUE,2018,4,4,Huila.csv,forest,40,none,1,TRUE,2016,14,high,7,13,Huila
88450,EPSG:4326,-75.45,3.05,luke_odera,,907,27.12871,TRUE,2018,4,4,Huila.csv,grassland,3,none,1,TRUE,2016,4,medium,6,12,Huila
88109,EPSG:4326,-75.45,3.1,luke_odera,,1199,5.48428,TRUE,2018,4,4,Huila.csv,cropland,15,boundary_planting,9,TRUE,2017,1,high,7,13,Huila
87768,EPSG:4326,-75.45,3.15,luke_odera,,903,5.37912,TRUE,2018,4,3,Huila.csv,otherland,8,woodlots,7,TRUE,2017,1,high,8,14,Huila
87427,EPSG:4326,-75.45,3.2,luke_odera,,1359,25.79864,TRUE,2018,4,3,Huila.csv,grassland,2,none,1,TRUE,2017,3,very_high,9,15,Huila
87086,EPSG:4326,-75.45,3.25,luke_odera,,814,16.42732,TRUE,2018,4,3,Huila.csv,otherland,7,none,1,TRUE,2017,7,very_high,9,15,Huila
86745,EPSG:4326,-75.45,3.3,luke_odera,,1048,13.03244,TRUE,2018,4,3,Huila.csv,forest,45,none,1,TRUE,2013,15,very_high,9,15,Huila
93566,EPSG:4326,-75.4,2.3,LILIAN CHERUTO,,3403,10.01332,FALSE,2018,4,3,Huila.csv,,,,,,,,,,,Huila
93225,EPSG:4326,-75.4,2.35,LILIAN CHERUTO,,3155,11.4115,TRUE,2018,4,3,Huila.csv,forest,46,none,1,FALSE,,15,high,8,14,Huila
92884,EPSG:4326,-75.4,2.4,LILIAN CHERUTO,,1843,28.47279,TRUE,2018,4,3,Huila.csv,cropland,17,agrisilvicultural,9,FALSE,,1,high,8,14,Huila
92543,EPSG:4326,-75.4,2.45,LILIAN CHERUTO,,1559,25.36315,TRUE,2018,4,3,Huila.csv,forest,39,boundary_planting,13,FALSE,,1,medium,6,12,Huila
92202,EPSG:4326,-75.4,2.5,LILIAN CHERUTO,,1440,18.43345,TRUE,2018,4,3,Huila.csv,forest,30,none,1,TRUE,2013,12,high,8,14,Huila
91861,EPSG:4326,-75.4,2.55,luke_odera,,1224,18.36617,TRUE,2018,4,5,Huila.csv,otherland,3,none,1,TRUE,2018,4,high,7,13,Huila
91520,EPSG:4326,-75.4,2.6,luke_odera,,651,3.36842,TRUE,2018,4,5,Huila.csv,otherland,40,none,1,TRUE,2016,14,high,7,13,Huila
91179,EPSG:4326,-75.4,2.65,luke_odera,,533,0.55341,TRUE,2018,4,5,Huila.csv,cropland,3,boundary_planting,4,TRUE,2016,1,very_high,9,15,Huila
90838,EPSG:4326,-75.4,2.7,luke_odera,,513,1.83174,TRUE,2018,4,5,Huila.csv,grassland,12,none,1,TRUE,2018,8,medium,6,12,Huila
90497,EPSG:4326,-75.4,2.75,luke_odera,,518,0.64596,TRUE,2018,4,5,Huila.csv,settlement,8,none,1,TRUE,2018,7,very_high,9,15,Huila
90156,EPSG:4326,-75.4,2.8,luke_odera,,940,8.96539,TRUE,2018,4,4,Huila.csv,otherland,8,none,1,TRUE,2015,7,high,7,13,Huila
89815,EPSG:4326,-75.4,2.85,luke_odera,,637,4.70829,TRUE,2018,4,4,Huila.csv,grassland,10,none,1,TRUE,2015,8,high,7,13,Huila
89474,EPSG:4326,-75.4,2.9,luke_odera,,555,1.13824,TRUE,2018,4,4,Huila.csv,cropland,0,none,1,TRUE,2015,1,high,8,14,Huila
89133,EPSG:4326,-75.4,2.95,luke_odera,,500,0.7,TRUE,2018,4,4,Huila.csv,cropland,2,boundary_planting,3,TRUE,2015,1,very_high,9,15,Huila
88792,EPSG:4326,-75.4,3,luke_odera,,507,2.51364,TRUE,2018,4,4,Huila.csv,cropland,3,silvopastoral,4,TRUE,2016,1,high,7,13,Huila
88451,EPSG:4326,-75.4,3.05,luke_odera,,737,12.63723,TRUE,2018,4,4,Huila.csv,cropland,5,agrisilvicultural,6,TRUE,2016,1,very_high,9,15,Huila
88110,EPSG:4326,-75.4,3.1,luke_odera,,1008,18.0004,TRUE,2018,4,4,Huila.csv,cropland,2,boundary_planting,3,TRUE,2016,1,high,8,14,Huila
87769,EPSG:4326,-75.4,3.15,luke_odera,,1316,30.47974,TRUE,2018,4,3,Huila.csv,otherland,2,none,1,TRUE,2017,3,high,7,13,Huila
87428,EPSG:4326,-75.4,3.2,luke_odera,,1541,20.48715,TRUE,2018,4,3,Huila.csv,otherland,2,none,1,TRUE,2017,3,very_high,9,15,Huila
87087,EPSG:4326,-75.4,3.25,luke_odera,,695,11.75401,TRUE,2018,4,3,Huila.csv,otherland,7,none,1,TRUE,2017,7,very_high,9,15,Huila
86746,EPSG:4326,-75.4,3.3,luke_odera,,1355,4.42139,TRUE,2018,4,3,Huila.csv,otherland,14,none,1,TRUE,2013,8,high,7,13,Huila
86405,EPSG:4326,-75.4,3.35,luke_odera,,807,6.42745,TRUE,2018,4,3,Huila.csv,otherland,10,none,1,TRUE,2017,8,very_high,9,15,Huila
93226,EPSG:4326,-75.35,2.35,LILIAN CHERUTO,,2876,12.77367,TRUE,2018,4,3,Huila.csv,forest,45,none,1,FALSE,,15,very_high,9,15,Huila
92885,EPSG:4326,-75.35,2.4,LILIAN CHERUTO,,2819,23.07697,TRUE,2018,4,3,Huila.csv,forest,45,none,1,TRUE,2015,15,high,8,14,Huila
92544,EPSG:4326,-75.35,2.45,LILIAN CHERUTO,,1720,27.81699,TRUE,2018,4,3,Huila.csv,cropland,14,agrisilvicultural,8,TRUE,2015,1,very_high,9,15,Huila
92203,EPSG:4326,-75.35,2.5,LILIAN CHERUTO,,1022,6.12075,TRUE,2018,4,3,Huila.csv,grassland,8,silvopastoral,7,TRUE,2015,1,very_high,9,15,Huila
91862,EPSG:4326,-75.35,2.55,LILIAN CHERUTO,,1099,15.95566,TRUE,2018,4,3,Huila.csv,grassland,10,none,1,TRUE,2018,8,very_high,9,15,Huila
91521,EPSG:4326,-75.35,2.6,luke_odera,,695,10.42577,TRUE,2018,4,5,Huila.csv,otherland,30,none,1,TRUE,2016,12,high,7,13,Huila
91180,EPSG:4326,-75.35,2.65,luke_odera,,542,0.80313,TRUE,2018,4,5,Huila.csv,cropland,0,none,1,TRUE,2016,1,very_high,9,15,Huila
90839,EPSG:4326,-75.35,2.7,luke_odera,,504,0.47121,TRUE,2018,4,5,Huila.csv,cropland,5,boundary_planting,6,TRUE,2018,1,very_high,9,15,Huila
90498,EPSG:4326,-75.35,2.75,luke_odera,,475,0.47324,TRUE,2018,4,5,Huila.csv,cropland,4,boundary_planting,5,TRUE,2018,1,very_high,9,15,Huila
90157,EPSG:4326,-75.35,2.8,luke_odera,,533,1.31597,TRUE,2018,4,4,Huila.csv,cropland,7,agrisilvicultural,7,TRUE,2017,1,high,7,13,Huila
89816,EPSG:4326,-75.35,2.85,luke_odera,,486,0.28015,TRUE,2018,4,4,Huila.csv,cropland,18,woodlots,9,TRUE,2017,1,high,7,13,Huila
89475,EPSG:4326,-75.35,2.9,luke_odera,,472,1.27536,TRUE,2018,4,4,Huila.csv,grassland,4,none,1,TRUE,2017,5,high,7,13,Huila
89134,EPSG:4326,-75.35,2.95,luke_odera,,623,12.51526,TRUE,2018,4,4,Huila.csv,forest,40,none,1,TRUE,2017,14,high,8,14,Huila
88793,EPSG:4326,-75.35,3,luke_odera,,494,2.01033,TRUE,2018,4,4,Huila.csv,otherland,3,none,1,TRUE,2017,4,high,8,14,Huila
88452,EPSG:4326,-75.35,3.05,luke_odera,,468,1.80122,TRUE,2018,4,4,Huila.csv,otherland,6,none,1,TRUE,2017,7,high,8,14,Huila
88111,EPSG:4326,-75.35,3.1,luke_odera,,423,1.68836,TRUE,2018,4,4,Huila.csv,cropland,16,boundary_planting,9,TRUE,2017,1,very_high,9,15,Huila
87770,EPSG:4326,-75.35,3.15,luke_odera,,590,5.18364,TRUE,2018,4,3,Huila.csv,otherland,1,none,1,TRUE,2017,2,high,8,14,Huila
87429,EPSG:4326,-75.35,3.2,luke_odera,,712,5.07285,TRUE,2018,4,3,Huila.csv,otherland,11,none,1,TRUE,2017,8,high,8,14,Huila
87088,EPSG:4326,-75.35,3.25,luke_odera,,930,21.64101,TRUE,2018,4,3,Huila.csv,otherland,3,none,1,TRUE,2017,4,very_high,9,15,Huila
86747,EPSG:4326,-75.35,3.3,luke_odera,,612,9.84695,TRUE,2018,4,3,Huila.csv,cropland,5,agrisilvicultural,6,TRUE,2017,1,very_high,9,15,Huila
86406,EPSG:4326,-75.35,3.35,luke_odera,,986,5.64328,TRUE,2018,4,3,Huila.csv,otherland,7,none,1,TRUE,2010,7,very_high,9,15,Huila
92886,EPSG:4326,-75.3,2.4,LILIAN CHERUTO,,2552,16.10144,TRUE,2018,4,3,Huila.csv,forest,46,none,1,TRUE,2015,15,high,8,14,Huila
92545,EPSG:4326,-75.3,2.45,LILIAN CHERUTO,,2283,25.16747,TRUE,2018,4,3,Huila.csv,otherland,10,none,1,TRUE,2015,8,high,8,14,Huila
92204,EPSG:4326,-75.3,2.5,LILIAN CHERUTO,,1431,20.54995,TRUE,2018,4,3,Huila.csv,cropland,18,agrisilvicultural,9,TRUE,2015,1,very_high,9,15,Huila
91863,EPSG:4326,-75.3,2.55,LILIAN CHERUTO,,1048,7.77843,TRUE,2018,4,3,Huila.csv,grassland,13,silvopastoral,8,TRUE,2015,1,very_high,9,15,Huila
91522,EPSG:4326,-75.3,2.6,luke_odera,,1305,20.00263,TRUE,2018,4,5,Huila.csv,forest,45,none,1,TRUE,2015,15,high,7,13,Huila
91181,EPSG:4326,-75.3,2.65,luke_odera,,870,12.58148,TRUE,2018,4,5,Huila.csv,otherland,5,none,1,TRUE,2015,6,high,7,13,Huila
90840,EPSG:4326,-75.3,2.7,luke_odera,,640,3.50804,TRUE,2018,4,5,Huila.csv,cropland,15,woodlots,9,TRUE,2015,1,high,8,14,Huila
90499,EPSG:4326,-75.3,2.75,luke_odera,,521,1.35676,TRUE,2018,4,5,Huila.csv,cropland,10,agrisilvicultural,8,TRUE,2015,1,very_high,9,15,Huila
90158,EPSG:4326,-75.3,2.8,luke_odera,,510,1.20121,TRUE,2018,4,4,Huila.csv,cropland,15,woodlots,9,TRUE,2017,1,high,7,13,Huila
89817,EPSG:4326,-75.3,2.85,luke_odera,,444,0.09783,TRUE,2018,4,4,Huila.csv,cropland,13,boundary_planting,8,TRUE,2017,1,high,8,14,Huila
89476,EPSG:4326,-75.3,2.9,luke_odera,,438,0.4309,TRUE,2018,4,4,Huila.csv,cropland,7,boundary_planting,7,TRUE,2017,1,high,8,14,Huila
89135,EPSG:4326,-75.3,2.95,luke_odera,,445,1.30502,TRUE,2018,4,4,Huila.csv,settlement,10,none,1,TRUE,2017,8,high,8,14,Huila
88794,EPSG:4326,-75.3,3,luke_odera,,443,0.53404,TRUE,2018,4,4,Huila.csv,forest,25,none,1,TRUE,2017,11,high,8,14,Huila
88453,EPSG:4326,-75.3,3.05,luke_odera,,510,4.57066,TRUE,2018,4,4,Huila.csv,forest,28,none,1,TRUE,2017,11,medium,6,12,Huila
88112,EPSG:4326,-75.3,3.1,luke_odera,,430,1.98787,TRUE,2018,4,4,Huila.csv,otherland,5,none,1,TRUE,2017,6,high,8,14,Huila
87771,EPSG:4326,-75.3,3.15,luke_odera,,423,3.14999,TRUE,2018,4,3,Huila.csv,forest,30,none,1,TRUE,2017,12,very_high,9,15,Huila
87430,EPSG:4326,-75.3,3.2,luke_odera,,460,0.68479,TRUE,2018,4,3,Huila.csv,forest,28,none,1,TRUE,2017,11,very_high,9,15,Huila
87089,EPSG:4326,-75.3,3.25,luke_odera,,421,1.43287,TRUE,2018,4,3,Huila.csv,forest,25,none,1,TRUE,2017,11,very_high,9,15,Huila
86748,EPSG:4326,-75.3,3.3,luke_odera,,447,11.45213,TRUE,2018,4,3,Huila.csv,otherland,7,none,1,TRUE,2017,7,high,8,14,Huila
86407,EPSG:4326,-75.3,3.35,luke_odera,,916,16.3641,TRUE,2018,4,3,Huila.csv,forest,28,none,1,TRUE,2010,11,very_high,9,15,Huila
91864,EPSG:4326,-75.25,2.55,LILIAN CHERUTO,,1904,18.10072,TRUE,2018,4,5,Huila.csv,cropland,7,agrisilvicultural,7,TRUE,2015,1,very_high,9,15,Huila
91523,EPSG:4326,-75.25,2.6,luke_odera,,1528,11.05976,TRUE,2018,4,5,Huila.csv,forest,29,agrisilvicultural,11,TRUE,2015,1,high,7,13,Huila
91182,EPSG:4326,-75.25,2.65,luke_odera,,1625,11.37517,TRUE,2018,4,5,Huila.csv,cropland,10,agrisilvicultural,8,TRUE,2015,1,high,7,13,Huila
90841,EPSG:4326,-75.25,2.7,luke_odera,,1440,32.0034,TRUE,2018,4,5,Huila.csv,forest,40,agrisilvicultural,14,TRUE,2015,1,high,8,14,Huila
90500,EPSG:4326,-75.25,2.75,luke_odera,,841,4.70749,TRUE,2018,4,5,Huila.csv,forest,35,none,1,TRUE,2015,13,high,7,13,Huila
90159,EPSG:4326,-75.25,2.8,luke_odera,,663,3.19536,TRUE,2018,4,4,Huila.csv,cropland,6,agrisilvicultural,7,TRUE,2017,1,high,8,14,Huila
89818,EPSG:4326,-75.25,2.85,luke_odera,,499,1.92485,TRUE,2018,4,4,Huila.csv,cropland,13,boundary_planting,8,TRUE,2017,1,high,8,14,Huila
89477,EPSG:4326,-75.25,2.9,luke_odera,,490,3.12386,TRUE,2018,4,4,Huila.csv,cropland,15,agrisilvicultural,9,TRUE,2017,1,high,8,14,Huila
89136,EPSG:4326,-75.25,2.95,luke_odera,,515,7.38949,TRUE,2018,4,4,Huila.csv,forest,30,none,1,TRUE,2017,12,high,8,14,Huila
88795,EPSG:4326,-75.25,3,luke_odera,,468,3.48762,TRUE,2018,4,4,Huila.csv,otherland,10,none,1,TRUE,2017,8,high,7,13,Huila
88454,EPSG:4326,-75.25,3.05,luke_odera,,427,2.0349,TRUE,2018,4,4,Huila.csv,cropland,5,boundary_planting,6,TRUE,2017,1,very_high,9,15,Huila
88113,EPSG:4326,-75.25,3.1,luke_odera,,413,1.86995,TRUE,2018,4,4,Huila.csv,otherland,15,none,1,TRUE,2017,9,high,7,13,Huila
87772,EPSG:4326,-75.25,3.15,luke_odera,,443,1.27536,TRUE,2018,4,3,Huila.csv,otherland,5,none,1,TRUE,2017,6,high,8,14,Huila
87431,EPSG:4326,-75.25,3.2,luke_odera,,389,1.19001,TRUE,2018,4,3,Huila.csv,otherland,10,none,1,TRUE,2017,8,very_high,9,15,Huila
87090,EPSG:4326,-75.25,3.25,luke_odera,,382,0.19566,TRUE,2018,4,3,Huila.csv,wetlands,17,none,1,TRUE,2017,9,high,8,14,Huila
86749,EPSG:4326,-75.25,3.3,luke_odera,,440,10.40115,TRUE,2018,4,3,Huila.csv,forest,47,none,1,TRUE,2017,15,very_high,9,15,Huila
86408,EPSG:4326,-75.25,3.35,luke_odera,,819,26.61884,TRUE,2018,4,3,Huila.csv,forest,35,none,1,TRUE,2018,13,very_high,9,15,Huila
92206,EPSG:4326,-75.2,2.5,LILIAN CHERUTO,,2973,22.20498,TRUE,2018,4,3,Huila.csv,forest,42,none,1,TRUE,2015,14,high,8,14,Huila
91865,EPSG:4326,-75.2,2.55,LILIAN CHERUTO,,2725,6.79134,TRUE,2018,4,3,Huila.csv,forest,25,none,1,TRUE,2015,11,very_high,9,15,Huila
91524,EPSG:4326,-75.2,2.6,luke_odera,,1787,25.54811,TRUE,2018,4,5,Huila.csv,otherland,10,agrisilvicultural,8,TRUE,2015,1,high,7,13,Huila
91183,EPSG:4326,-75.2,2.65,luke_odera,,2385,26.59429,TRUE,2018,4,5,Huila.csv,forest,47,none,1,TRUE,2015,15,high,7,13,Huila
90842,EPSG:4326,-75.2,2.7,luke_odera,,2351,27.1259,TRUE,2018,4,5,Huila.csv,wetlands,20,mangrove_systesms,10,TRUE,2015,1,high,8,14,Huila
90501,EPSG:4326,-75.2,2.75,luke_odera,,1389,32.74285,TRUE,2018,4,5,Huila.csv,cropland,15,agrisilvicultural,9,TRUE,2015,1,high,7,13,Huila
90160,EPSG:4326,-75.2,2.8,luke_odera,,1192,32.06665,TRUE,2018,4,4,Huila.csv,forest,40,none,1,TRUE,2017,14,high,7,13,Huila
89819,EPSG:4326,-75.2,2.85,luke_odera,,739,11.30205,TRUE,2018,4,4,Huila.csv,otherland,15,none,1,TRUE,2017,9,high,8,14,Huila
89478,EPSG:4326,-75.2,2.9,luke_odera,,613,6.2704,TRUE,2018,4,4,Huila.csv,forest,18,homegardens,1,TRUE,2017,9,high,7,13,Huila
89137,EPSG:4326,-75.2,2.95,luke_odera,,617,4.11627,TRUE,2018,4,4,Huila.csv,forest,20,agrisilvicultural,10,TRUE,2017,1,high,7,13,Huila
88796,EPSG:4326,-75.2,3,luke_odera,,616,1.84991,TRUE,2018,4,4,Huila.csv,cropland,10,agrisilvicultural,8,TRUE,2017,1,high,7,13,Huila
88455,EPSG:4326,-75.2,3.05,luke_odera,,507,2.55881,TRUE,2018,4,4,Huila.csv,otherland,11,none,1,TRUE,2017,8,medium,6,12,Huila
88114,EPSG:4326,-75.2,3.1,luke_odera,,500,0.68059,TRUE,2018,4,4,Huila.csv,cropland,0,none,1,TRUE,2017,1,very_high,9,15,Huila
87773,EPSG:4326,-75.2,3.15,luke_odera,,456,1.25343,TRUE,2018,4,3,Huila.csv,otherland,20,none,1,TRUE,2017,10,high,8,14,Huila
87432,EPSG:4326,-75.2,3.2,luke_odera,,441,2.62946,TRUE,2018,4,3,Huila.csv,grassland,10,none,1,TRUE,2017,8,very_high,9,15,Huila
87091,EPSG:4326,-75.2,3.25,luke_odera,,430,4.12319,TRUE,2018,4,3,Huila.csv,forest,42,silvopastoral,14,TRUE,2017,1,high,8,14,Huila
86750,EPSG:4326,-75.2,3.3,luke_odera,,391,1.51083,TRUE,2018,4,3,Huila.csv,otherland,2,none,1,TRUE,2017,3,very_high,9,15,Huila
86409,EPSG:4326,-75.2,3.35,luke_odera,,349,1.67642,TRUE,2018,4,3,Huila.csv,wetlands,0,none,1,TRUE,2017,1,very_high,9,15,Huila
91866,EPSG:4326,-75.15,2.55,LILIAN CHERUTO,,2809,10.93585,TRUE,2018,4,5,Huila.csv,forest,44,none,1,FALSE,,14,high,8,14,Huila
91525,EPSG:4326,-75.15,2.6,luke_odera,,2323,5.80871,TRUE,2018,4,5,Huila.csv,forest,38,agrisilvicultural,13,FALSE,,1,high,7,13,Huila
91184,EPSG:4326,-75.15,2.65,luke_odera,,2153,9.73462,FALSE,2018,4,5,Huila.csv,,,,,,,,,,,Huila
90843,EPSG:4326,-75.15,2.7,luke_odera,,2980,12.82757,TRUE,2018,4,5,Huila.csv,forest,40,none,1,FALSE,,14,medium,6,12,Huila
90502,EPSG:4326,-75.15,2.75,luke_odera,,2169,18.96886,TRUE,2018,4,5,Huila.csv,forest,45,none,1,FALSE,,15,high,7,13,Huila
90161,EPSG:4326,-75.15,2.8,luke_odera,,1644,19.02032,TRUE,2018,4,5,Huila.csv,forest,27,agrisilvicultural,11,FALSE,,1,medium,6,12,Huila
89820,EPSG:4326,-75.15,2.85,luke_odera,,1143,13.51834,TRUE,2018,4,4,Huila.csv,otherland,30,none,1,TRUE,2012,12,high,7,13,Huila
89479,EPSG:4326,-75.15,2.9,luke_odera,,727,2.98335,TRUE,2018,4,4,Huila.csv,cropland,8,agrisilvicultural,7,TRUE,2017,1,high,8,14,Huila
89138,EPSG:4326,-75.15,2.95,luke_odera,,711,5.78493,TRUE,2018,4,4,Huila.csv,grassland,9,none,1,TRUE,2017,7,high,7,13,Huila
88797,EPSG:4326,-75.15,3,luke_odera,,586,1.17789,TRUE,2018,4,4,Huila.csv,forest,35,woodlots,13,TRUE,2017,1,high,8,14,Huila
88456,EPSG:4326,-75.15,3.05,luke_odera,,577,3.87986,TRUE,2018,4,4,Huila.csv,forest,40,none,1,TRUE,2013,15,very_high,9,15,Huila
88115,EPSG:4326,-75.15,3.1,luke_odera,,559,1.53594,TRUE,2018,4,4,Huila.csv,cropland,2,agrisilvicultural,3,TRUE,2013,1,high,7,13,Huila
87774,EPSG:4326,-75.15,3.15,luke_odera,,449,2.48346,TRUE,2018,4,3,Huila.csv,forest,30,woodlots,12,TRUE,2013,1,very_high,9,15,Huila
87433,EPSG:4326,-75.15,3.2,luke_odera,,449,1.46977,TRUE,2018,4,3,Huila.csv,otherland,5,agrisilvicultural,6,TRUE,2013,1,very_high,9,15,Huila
87092,EPSG:4326,-75.15,3.25,luke_odera,,416,1.85559,TRUE,2018,4,3,Huila.csv,otherland,0,none,1,TRUE,2017,1,very_high,9,15,Huila
86751,EPSG:4326,-75.15,3.3,luke_odera,,405,1.88674,TRUE,2018,4,3,Huila.csv,otherland,10,none,1,TRUE,2014,8,very_high,9,15,Huila
86410,EPSG:4326,-75.15,3.35,luke_odera,,398,1.73637,TRUE,2018,4,3,Huila.csv,otherland,5,none,1,TRUE,2017,6,very_high,9,15,Huila
86069,EPSG:4326,-75.15,3.4,luke_odera,,535,5.49651,TRUE,2018,4,3,Huila.csv,forest,45,none,1,TRUE,2014,15,very_high,9,15,Huila
91867,EPSG:4326,-75.1,2.55,LILIAN CHERUTO,,2381,16.87442,FALSE,2018,4,3,Huila.csv,forest,,,,,,,,,,Huila
91526,EPSG:4326,-75.1,2.6,luke_odera,,2711,20.24702,FALSE,2018,4,5,Huila.csv,,,,,,,,,,,Huila
91185,EPSG:4326,-75.1,2.65,luke_odera,,2340,13.61176,FALSE,2018,4,5,Huila.csv,,,,,,,,,,,Huila
90844,EPSG:4326,-75.1,2.7,luke_odera,,2119,1.41338,TRUE,2018,4,5,Huila.csv,cropland,0,none,1,FALSE,,1,medium,6,12,Huila
90503,EPSG:4326,-75.1,2.75,luke_odera,,2156,22.10966,TRUE,2018,4,5,Huila.csv,forest,47,none,1,FALSE,,15,high,7,13,Huila
90162,EPSG:4326,-75.1,2.8,luke_odera,,1855,30.38374,TRUE,2018,4,5,Huila.csv,cropland,8,agrisilvicultural,7,TRUE,2015,1,high,7,13,Huila
89821,EPSG:4326,-75.1,2.85,luke_odera,,1393,26.18715,TRUE,2018,4,4,Huila.csv,cropland,19,agrisilvicultural,9,TRUE,2013,1,high,7,13,Huila
89480,EPSG:4326,-75.1,2.9,luke_odera,,1443,20.95123,TRUE,2018,4,4,Huila.csv,forest,47,none,1,TRUE,2017,15,high,8,14,Huila
89139,EPSG:4326,-75.1,2.95,luke_odera,,937,9.31674,TRUE,2018,4,4,Huila.csv,forest,45,none,1,TRUE,2017,15,high,7,13,Huila
88798,EPSG:4326,-75.1,3,luke_odera,,993,10.5708,TRUE,2018,4,4,Huila.csv,grassland,0,none,1,TRUE,2017,1,high,7,13,Huila
88457,EPSG:4326,-75.1,3.05,luke_odera,,860,10.92851,TRUE,2018,4,4,Huila.csv,cropland,8,agrisilvicultural,7,TRUE,2013,1,high,8,14,Huila
88116,EPSG:4326,-75.1,3.1,luke_odera,,536,3.23685,TRUE,2018,4,4,Huila.csv,forest,44,homegardens,14,TRUE,2013,1,high,7,13,Huila
87775,EPSG:4326,-75.1,3.15,luke_odera,,508,1.71532,TRUE,2018,4,3,Huila.csv,otherland,2,none,1,TRUE,2013,3,very_high,9,15,Huila
87434,EPSG:4326,-75.1,3.2,luke_odera,,533,2.9525,TRUE,2018,4,3,Huila.csv,otherland,3,none,1,TRUE,2013,4,high,7,13,Huila
87093,EPSG:4326,-75.1,3.25,luke_odera,,522,1.79803,TRUE,2018,4,3,Huila.csv,otherland,3,none,1,TRUE,2013,4,very_high,9,15,Huila
86411,EPSG:4326,-75.1,3.35,luke_odera,,439,9.48175,TRUE,2018,4,3,Huila.csv,otherland,10,none,1,TRUE,2014,8,very_high,9,15,Huila
86070,EPSG:4326,-75.1,3.4,luke_odera,,389,2.23492,TRUE,2018,4,3,Huila.csv,otherland,3,none,1,FALSE,,4,high,8,14,Huila
91527,EPSG:4326,-75.05,2.6,luke_odera,,2743,17.18894,TRUE,2018,4,5,Huila.csv,otherland,2,none,1,FALSE,,3,medium,5,6,Huila
91186,EPSG:4326,-75.05,2.65,luke_odera,,2825,18.12997,TRUE,2018,4,5,Huila.csv,otherland,5,none,1,FALSE,,6,medium,6,7,Huila
90163,EPSG:4326,-75.05,2.8,luke_odera,,2082,26.46895,TRUE,2018,4,5,Huila.csv,forest,45,none,1,TRUE,2015,15,high,7,13,Huila
89822,EPSG:4326,-75.05,2.85,luke_odera,,2441,17.69334,TRUE,2018,4,4,Huila.csv,forest,45,none,1,TRUE,2013,15,high,7,13,Huila
89481,EPSG:4326,-75.05,2.9,luke_odera,,1859,24.89757,TRUE,2018,4,4,Huila.csv,cropland,15,agrisilvicultural,9,TRUE,2017,1,high,7,13,Huila
89140,EPSG:4326,-75.05,2.95,luke_odera,,1202,24.84424,TRUE,2018,4,4,Huila.csv,cropland,5,agrisilvicultural,6,TRUE,2017,1,high,7,13,Huila
88799,EPSG:4326,-75.05,3,luke_odera,,1426,18.93121,TRUE,2018,4,4,Huila.csv,forest,20,agrisilvicultural,10,TRUE,2017,1,high,7,1,Huila
88458,EPSG:4326,-75.05,3.05,luke_odera,,893,16.22299,TRUE,2018,4,4,Huila.csv,otherland,21,none,1,TRUE,2002,10,medium,6,12,Huila
88117,EPSG:4326,-75.05,3.1,luke_odera,,971,23.55574,TRUE,2018,4,4,Huila.csv,otherland,10,none,1,TRUE,2012,8,high,7,13,Huila
87776,EPSG:4326,-75.05,3.15,luke_odera,,616,3.43007,TRUE,2018,4,3,Huila.csv,forest,25,none,1,TRUE,2012,11,high,7,13,Huila
87435,EPSG:4326,-75.05,3.2,luke_odera,,623,12.33193,TRUE,2018,4,3,Huila.csv,otherland,5,none,1,TRUE,2012,6,high,7,13,Huila
87094,EPSG:4326,-75.05,3.25,luke_odera,,608,9.79608,TRUE,2018,4,3,Huila.csv,forest,40,none,1,TRUE,2013,14,high,8,14,Huila
86412,EPSG:4326,-75.05,3.35,luke_odera,,855,18.58444,TRUE,2018,4,3,Huila.csv,otherland,10,none,1,TRUE,2014,8,high,7,13,Huila
89823,EPSG:4326,-75,2.85,luke_odera,,3032,17.4044,FALSE,2018,4,4,Huila.csv,,,,,,,,,,,Huila
89482,EPSG:4326,-75,2.9,luke_odera,,2088,30.23377,TRUE,2018,4,4,Huila.csv,cropland,4,agrisilvicultural,5,TRUE,2013,1,high,7,13,Huila
89141,EPSG:4326,-75,2.95,luke_odera,,1917,25.92801,TRUE,2018,4,4,Huila.csv,cropland,10,homegardens,8,TRUE,2002,1,high,7,13,Huila
88800,EPSG:4326,-75,3,luke_odera,,1693,23.15354,TRUE,2018,4,4,Huila.csv,cropland,12,agrisilvicultural,8,TRUE,2002,1,high,7,13,Huila
88459,EPSG:4326,-75,3.05,luke_odera,,1076,9.03361,TRUE,2018,4,4,Huila.csv,forest,45,none,1,TRUE,2002,15,high,8,14,Huila
